age,income,gender_Male,gender_Non-binary,city_Chicago,city_Dallas,city_Fort Worth,city_Houston,city_Jacksonville,city_Los Angeles,city_New York,city_Philadelphia,city_Phoenix,city_San Antonio,city_San Diego,city_San Jose
60,40543,True,False,False,False,False,True,False,False,False,False,False,False,False,False
24,68254,False,True,True,True,False,False,False,True,False,False,False,False,False,False
59,55928,True,False,True,False,False,False,False,False,False,False,False,True,False,False
56,59392,True,True,False,False,False,False,False,False,False,False,False,False,False,False
53,116159,False,False,False,False,False,True,True,False,False,False,False,False,False,False
29,83841,False,False,False,False,False,False,False,False,False,False,False,False,True,False
57,40527,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,37861,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29,61890,False,True,False,False,False,True,False,False,False,True,False,False,False,False
43,76009,True,False,False,False,False,False,True,False,False,False,False,False,False,False
32,69599,False,False,False,False,False,True,False,False,False,False,False,False,False,False
24,75607,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25,111987,True,False,False,False,False,False,False,False,False,True,False,False,False,False
29,64675,True,False,True,False,False,False,False,False,False,False,False,False,False,False
51,89049,False,False,True,False,False,False,False,False,False,False,False,False,False,False
34,59817,False,True,False,False,False,False,False,False,False,False,True,False,False,True
48,55242,False,False,True,False,True,False,False,False,False,False,True,False,False,False
34,101376,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,47054,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27,64782,False,False,True,False,False,False,False,False,False,False,False,False,False,False
59,111830,True,False,False,True,False,False,False,False,False,False,False,False,False,False
54,84524,True,False,False,False,False,True,False,False,False,False,False,False,False,False
52,106225,True,True,False,False,False,False,False,False,False,True,False,False,True,False
57,66208,True,False,True,False,False,False,False,False,False,False,False,False,False,False
43,66512,True,True,False,False,False,False,False,False,False,False,False,False,False,True
48,50181,True,False,True,False,False,False,False,False,False,True,True,False,False,False
29,108385,False,False,True,False,False,False,False,False,False,False,False,False,False,True
53,94332,False,False,True,False,True,False,True,False,False,False,False,False,False,True
44,61925,True,False,False,False,False,False,False,False,False,False,False,False,False,True
23,68290,True,False,True,False,True,True,False,True,False,False,False,False,False,False
46,76112,False,False,False,False,False,False,False,True,False,False,False,False,False,False
42,84165,False,False,False,True,False,False,False,True,False,False,True,False,False,False
48,105529,False,True,False,False,False,False,False,False,False,False,False,False,False,False
41,109471,False,True,True,False,False,False,False,False,False,False,False,False,False,False
36,116846,False,True,True,False,False,False,False,False,False,False,True,False,False,False
27,38799,False,False,True,False,False,False,False,False,False,False,True,False,False,False
44,78311,True,False,False,False,False,False,False,False,False,False,False,False,False,False
46,107139,False,True,True,False,False,False,False,False,False,False,False,False,False,False
43,94178,True,False,True,False,False,False,False,False,False,False,False,False,False,False
40,64816,False,True,False,False,False,False,False,False,False,False,False,False,False,False
49,103526,False,True,False,False,False,False,False,False,False,False,False,False,False,False
56,72823,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26,119705,True,True,False,False,False,False,False,False,False,False,False,False,False,False
58,108222,False,True,False,False,False,False,False,False,False,False,False,False,False,False
32,119364,False,True,True,False,False,False,False,False,True,False,True,False,False,True
58,49080,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,34278,False,True,False,False,False,False,True,False,False,False,False,False,False,False
34,65976,True,False,True,False,False,False,False,False,False,False,False,False,False,False
42,47892,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44,88529,False,True,False,False,False,False,False,False,False,False,False,False,False,True
29,84239,False,True,False,False,False,False,False,False,False,False,False,False,False,False
33,118452,False,False,True,False,False,False,False,False,False,False,False,False,False,False
43,101376,False,False,False,False,False,False,False,False,False,False,True,False,False,True
22,67828,False,True,True,False,False,False,False,False,True,False,True,False,False,False
42,77012,False,False,False,False,False,False,True,False,False,False,False,True,False,False
53,102910,False,False,True,True,False,False,False,False,False,True,False,False,False,False
37,42219,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28,60647,False,False,True,False,False,False,False,False,False,True,False,False,False,False
45,31824,True,False,True,False,False,False,False,False,False,False,False,False,False,False
40,49340,False,False,True,False,False,False,False,False,False,False,True,False,False,False
51,34877,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25,43154,True,False,False,False,False,False,False,False,False,False,False,False,False,True
57,92402,False,False,False,False,True,False,False,False,False,False,False,False,True,False
52,35224,False,True,True,False,False,False,False,False,False,False,False,False,False,False
57,86626,True,False,False,False,False,False,False,False,False,False,False,True,False,False
33,47892,False,True,False,False,False,False,False,False,False,False,False,False,False,False
44,68452,False,True,True,False,False,False,False,True,False,False,False,False,False,False
35,47054,True,False,True,False,False,False,False,True,False,False,False,False,False,False
39,100457,False,True,False,False,False,False,False,False,False,True,False,False,False,False
24,93464,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,80277,False,True,True,False,False,False,False,False,False,False,False,False,False,False
60,45194,False,False,True,False,False,False,False,False,False,False,False,False,False,False
38,87939,True,True,True,False,False,False,False,False,False,False,False,False,True,False
35,78176,False,False,True,False,False,False,False,False,False,True,False,False,False,False
47,105529,True,False,True,False,False,False,False,False,False,False,False,False,True,False
60,55105,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,81717,False,True,False,False,False,False,True,False,False,False,False,False,False,False
22,83841,False,True,False,False,False,False,False,False,False,False,False,False,False,False
59,73357,False,True,False,True,False,False,False,False,False,True,False,False,False,False
33,60775,False,False,True,False,False,False,False,True,False,False,False,False,False,False
45,54586,False,True,False,False,False,False,False,False,False,False,False,False,False,False
56,68780,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28,116991,False,False,True,False,False,False,False,False,False,True,False,False,False,False
29,79441,True,True,True,True,False,False,False,False,False,False,False,False,False,False
49,44201,False,False,False,False,False,False,False,False,False,False,False,True,False,False
36,109964,False,False,True,False,False,False,False,False,False,False,False,False,False,False
59,94454,False,True,True,False,False,False,False,True,False,False,False,False,False,False
27,68452,False,False,True,False,False,False,False,False,False,False,False,False,False,False
55,101364,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,51079,False,False,False,False,False,True,False,False,False,False,True,False,False,False
33,45814,False,False,True,False,False,False,False,False,False,False,False,False,True,False
51,103772,True,False,False,False,True,False,False,False,False,False,False,False,False,False
23,49555,False,False,True,False,False,False,False,False,False,False,False,False,False,False
48,108696,False,True,True,False,False,False,False,False,False,False,False,False,False,False
32,59816,False,True,True,False,False,False,False,False,False,False,False,False,False,False
30,95338,False,False,True,False,False,True,False,False,False,True,False,False,False,True
41,65838,False,False,True,False,False,False,True,False,False,False,False,False,False,True
36,88743,True,False,True,False,False,False,False,False,False,False,False,False,False,False
42,79131,True,False,True,False,False,False,True,False,False,False,False,False,False,False
35,113819,False,False,False,False,False,False,False,False,False,False,True,False,True,False
32,68566,False,True,False,False,False,False,False,False,False,False,False,False,False,False
34,51747,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,50253,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,116646,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,44896,False,False,False,False,False,False,False,True,False,False,False,False,False,False
38,88153,False,False,True,False,False,True,False,False,False,False,True,True,False,False
30,57884,False,True,True,False,False,False,False,False,False,False,True,False,False,False
40,106983,True,False,False,False,False,True,False,False,False,False,False,False,False,False
28,89682,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24,66666,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35,107304,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60,50280,False,False,True,False,False,False,False,True,False,False,False,True,False,False
39,47224,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,32875,False,False,True,False,False,False,False,False,False,False,False,True,False,False
54,89600,False,True,False,False,False,False,False,False,False,False,False,False,False,False
34,31231,False,False,False,False,False,False,False,False,False,True,False,False,False,True
48,113695,False,True,True,False,False,False,False,False,False,False,False,False,False,False
32,101987,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26,64816,False,True,True,True,False,False,False,False,False,False,False,False,False,False
32,67667,False,True,True,True,False,False,False,False,False,False,False,False,False,False
28,63092,False,False,False,False,False,False,False,False,True,False,False,False,False,False
40,95597,True,False,True,False,False,False,False,False,False,False,False,False,False,False
27,46299,False,False,False,False,False,False,True,False,False,True,False,True,False,False
23,60539,False,True,False,False,False,False,False,False,False,False,False,False,False,False
46,35273,False,True,True,False,False,False,False,False,False,False,False,False,False,False
50,77419,False,False,False,False,False,False,False,False,False,True,False,False,False,False
48,94340,True,True,True,False,False,False,False,False,False,False,False,False,False,False
43,37355,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,54267,False,True,True,False,False,False,False,True,False,False,False,False,False,False
22,45525,True,False,True,True,False,False,False,False,False,False,False,False,False,False
28,100776,False,True,True,False,False,False,False,False,False,False,False,False,False,False
21,90443,True,False,True,False,False,False,False,False,False,False,False,False,False,False
34,118117,False,False,False,False,True,False,False,False,False,False,False,True,False,False
50,43446,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,72622,True,True,False,False,False,False,False,False,False,False,False,False,False,True
44,85872,True,True,False,False,False,False,True,False,False,False,False,False,False,False
57,68680,False,True,True,False,False,False,False,False,False,True,False,False,False,False
49,77012,False,True,False,False,False,False,False,False,False,False,False,False,True,False
49,36028,False,True,False,False,False,False,False,False,False,False,False,False,False,False
51,49340,False,False,True,False,False,False,True,False,False,False,False,False,False,False
51,105529,False,False,True,False,False,False,False,False,False,False,False,True,False,False
41,43710,True,False,True,False,False,False,False,False,False,False,False,False,False,False
43,61566,False,True,True,False,False,False,False,False,False,False,False,True,False,False
51,79941,False,True,False,False,False,False,False,False,False,False,False,False,False,False
38,64687,False,True,True,False,False,False,False,False,False,False,False,False,False,False
40,104000,False,False,False,False,False,False,True,False,False,False,False,False,False,False
33,58361,False,True,False,False,False,False,False,False,False,False,False,False,False,False
41,59643,False,False,True,True,False,False,False,False,False,False,False,False,False,False
40,37861,False,False,True,False,False,False,False,False,False,False,False,False,False,False
37,55105,False,True,True,False,False,False,False,False,False,False,False,False,False,False
31,74548,False,False,False,False,False,False,True,False,False,False,False,False,False,False
54,48449,False,False,False,True,False,False,False,False,False,False,False,False,True,False
34,39329,True,True,False,False,False,False,False,False,False,False,False,False,False,False
43,37936,True,False,True,False,False,False,False,False,False,True,False,True,False,False
29,82262,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,95323,True,True,True,False,False,False,False,False,False,False,False,False,False,False
39,85723,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,112502,True,True,False,False,False,False,False,False,False,False,False,False,False,False
57,77453,False,True,True,True,True,False,False,False,False,False,False,False,False,False
52,87898,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21,111490,False,False,False,False,False,False,False,False,False,False,True,False,False,False
47,65720,True,False,False,False,False,False,True,False,True,False,False,False,False,False
50,93483,False,False,True,True,False,False,False,False,False,False,False,False,False,True
22,41970,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,102140,False,False,True,False,False,False,False,False,True,False,False,False,False,False
45,84548,False,False,False,False,False,False,False,False,False,True,False,False,False,False
23,85872,False,True,True,False,False,False,False,False,False,False,True,False,False,False
51,75890,False,False,True,False,False,False,False,False,True,False,False,False,True,False
59,89048,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,96039,False,False,True,False,False,False,False,False,False,False,False,False,False,False
59,117207,False,True,False,False,False,False,False,False,False,False,False,False,False,False
48,73228,True,True,False,False,False,False,False,False,False,False,False,False,False,False
43,37104,False,True,True,False,False,False,False,False,False,False,False,False,False,False
27,82488,False,False,False,False,False,False,False,False,True,False,False,False,False,False
54,70319,True,False,True,False,False,False,False,False,False,False,False,False,False,False
60,75607,False,False,True,False,False,True,False,False,False,False,False,True,False,False
43,79060,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,80940,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,54586,False,False,False,False,False,False,False,False,False,False,False,False,True,True
56,116159,True,False,True,False,False,True,True,False,False,False,False,False,False,False
48,35224,True,False,False,False,False,False,False,False,False,False,False,False,False,False
36,71505,False,False,True,False,False,False,False,False,False,False,False,False,False,False
30,33441,True,True,True,False,False,False,False,False,False,False,True,False,False,False
20,73064,False,False,False,False,False,True,False,False,False,False,True,False,False,False
28,65683,True,True,True,True,False,False,False,False,False,False,True,False,False,False
58,88028,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,66160,False,False,True,False,False,False,False,False,False,False,False,False,False,False
47,46591,False,True,False,False,False,False,False,False,False,False,False,False,False,False
37,73065,False,True,False,False,True,False,False,False,False,False,False,False,False,False
46,118395,False,False,True,False,False,False,False,False,False,False,False,False,False,False
51,85615,False,True,True,True,False,True,False,False,False,False,False,False,False,False
27,49340,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,70953,False,False,True,False,False,False,True,False,False,False,False,False,False,False
57,101643,False,True,True,False,False,False,False,False,False,False,False,False,True,False
50,30150,False,False,False,False,False,False,False,False,False,False,True,False,False,False
44,43022,False,False,False,True,True,False,False,False,False,False,False,False,False,False
43,118815,True,True,True,True,False,False,False,False,False,False,False,False,False,True
39,73207,True,False,True,False,False,False,True,False,False,False,False,False,False,False
50,49528,False,False,False,True,False,False,False,False,False,False,False,False,False,False
57,106869,True,False,False,True,False,False,False,False,False,False,False,False,False,False
27,87898,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,69608,False,True,False,False,False,False,False,True,False,False,False,False,True,False
53,57659,False,False,True,True,False,False,False,False,False,False,False,False,False,False
51,45670,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,92163,True,False,True,False,False,False,False,False,False,False,False,False,False,False
54,66160,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25,36028,False,False,True,False,False,False,False,False,True,False,False,False,False,False
29,73515,False,True,True,False,False,False,False,False,False,False,False,False,False,False
45,84165,True,False,False,False,False,False,True,False,False,False,False,False,False,False
25,63466,False,True,True,False,False,False,False,False,True,False,False,True,False,False
34,61439,True,False,True,False,False,False,True,False,False,False,False,False,False,False
41,40589,False,True,False,False,False,False,False,False,False,True,False,False,False,False
38,77453,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41,108135,False,False,True,False,False,False,False,False,False,False,False,False,False,False
52,99579,True,False,False,False,False,False,True,False,False,False,False,False,False,False
34,77301,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,31854,True,True,True,False,False,False,False,False,False,False,False,False,False,False
25,90443,False,False,False,False,False,False,True,True,False,False,False,False,False,False
38,86207,False,True,False,False,False,True,False,False,False,False,False,False,False,False
40,62530,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,99541,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,61925,False,False,True,False,True,False,False,False,False,True,False,False,False,False
59,110623,True,False,True,False,False,True,False,False,False,False,False,False,False,False
32,55105,False,False,True,False,False,False,False,False,False,False,False,False,False,False
49,89682,False,False,True,False,False,False,False,True,False,False,False,True,False,False
37,83841,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38,94260,False,True,False,True,False,False,False,False,False,False,False,False,False,False
36,60162,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28,106869,True,True,True,False,False,False,False,False,False,False,False,False,False,False
50,47224,True,False,False,True,False,False,False,False,False,False,False,False,False,False
34,91592,False,False,True,False,False,False,False,False,False,False,False,False,False,False
47,80277,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,52962,True,False,False,False,False,False,True,False,False,False,True,False,False,False
59,108222,True,True,True,False,False,True,False,False,False,False,False,False,False,False
27,70963,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30,47892,True,False,False,False,False,False,False,False,True,False,False,False,False,False
35,75236,False,True,False,False,False,False,False,False,False,False,False,False,False,False
42,109569,False,False,False,False,True,False,False,False,False,False,False,False,False,False
44,50006,True,True,False,False,False,False,False,False,False,False,False,False,False,False
40,32799,False,True,False,False,False,False,False,False,False,False,False,False,False,False
47,84935,False,False,False,False,False,False,False,False,True,False,False,False,False,False
55,90236,False,False,False,False,False,True,False,False,True,False,False,False,False,False
60,95771,False,False,False,False,False,False,False,False,False,True,False,False,False,False
59,50006,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42,45058,False,False,False,False,False,False,False,True,False,False,False,False,False,False
32,116499,True,False,False,True,False,False,True,False,False,False,False,False,False,False
27,48595,False,False,True,False,False,False,False,False,False,False,False,False,False,False
47,73207,False,True,True,False,False,False,True,True,False,False,False,False,True,False
33,109482,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45,61635,True,False,False,False,False,False,False,False,False,False,False,False,False,False
51,36764,True,True,True,False,False,False,False,False,False,False,False,False,False,False
29,102255,False,True,True,False,False,False,False,False,False,False,False,False,False,False
21,63082,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,101364,False,False,False,False,False,False,False,True,False,False,False,False,False,False
38,77953,False,False,True,False,False,False,False,False,True,False,False,False,False,False
44,84460,False,True,True,False,False,False,False,False,False,False,False,False,False,True
21,45194,False,False,True,False,False,False,False,False,False,False,False,False,True,False
38,42735,False,True,True,True,False,False,True,False,False,False,False,False,True,False
38,66046,True,True,True,False,False,False,False,False,False,False,False,False,False,False
33,83523,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,49476,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55,91797,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22,83271,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20,68566,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,49340,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,95323,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22,42219,False,False,True,False,False,False,True,False,False,False,False,True,False,False
41,48964,True,True,True,False,False,False,False,False,False,True,False,False,False,False
54,37894,False,True,True,False,False,False,False,False,False,True,False,False,False,False
47,63082,False,True,True,False,False,False,False,False,False,False,False,False,False,False
23,89441,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26,60005,True,False,True,False,False,False,False,False,False,False,False,False,False,False
46,99942,False,True,True,False,False,False,False,False,False,False,False,False,False,False
60,88115,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30,73687,True,True,True,False,True,False,False,False,False,False,False,False,False,False
41,50253,False,True,False,False,False,False,False,False,False,False,False,False,True,False
28,47781,False,False,True,False,False,False,False,False,False,True,True,False,False,False
21,37972,False,False,False,False,True,False,False,False,False,False,False,False,False,False
43,70319,False,False,True,False,False,False,False,False,True,False,False,False,False,True
50,70966,False,False,False,True,False,False,False,False,True,False,False,False,False,False
55,115461,False,False,True,False,False,False,True,False,False,False,False,False,False,False
21,48758,False,False,True,False,False,False,False,False,False,False,True,False,False,True
36,45292,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21,111609,False,False,False,False,False,False,False,False,False,False,False,False,True,False
51,78843,False,True,False,False,True,False,False,False,False,False,False,False,False,False
29,33794,False,True,True,False,False,False,False,False,False,False,False,False,False,False
51,118125,False,False,True,False,False,True,False,False,False,False,True,False,False,False
44,106619,False,False,True,False,False,False,False,False,False,True,False,False,False,False
22,83841,False,False,False,False,False,True,False,False,False,False,False,False,False,False
60,99588,False,True,True,False,False,False,False,False,False,False,False,False,False,False
23,73713,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,67072,False,False,False,False,False,False,False,False,False,False,False,False,False,True
60,102544,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21,89609,False,False,True,False,False,False,False,False,False,False,False,False,False,True
27,75890,False,False,True,False,False,False,False,False,False,True,False,False,False,False
45,43022,False,False,True,False,False,False,False,False,False,False,True,False,False,False
29,32875,False,False,True,False,False,False,False,False,False,False,False,True,False,False
38,63289,True,False,False,False,False,False,False,False,False,False,False,False,False,False
57,56896,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28,111927,True,False,True,False,False,False,False,False,False,True,False,False,False,False
21,46551,True,False,False,False,True,True,False,False,False,False,False,False,False,False
31,83845,False,False,True,False,False,False,False,False,True,False,False,False,False,False
51,94038,True,False,True,False,False,False,False,False,False,True,False,False,False,False
37,33794,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60,116275,False,True,True,False,False,False,False,False,False,False,True,False,False,False
55,38564,True,True,True,False,False,False,False,True,False,False,False,False,False,False
36,42196,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,75056,False,True,True,False,False,True,False,False,True,False,False,False,False,False
57,115461,True,False,True,False,False,False,False,False,False,False,False,False,False,False
33,80277,True,False,False,False,True,False,True,False,False,False,False,False,False,False
46,85771,False,True,True,False,True,False,False,False,False,False,False,False,False,False
26,58305,False,False,True,False,False,False,False,False,False,False,False,False,False,False
37,103608,True,True,False,False,False,False,False,False,False,False,False,False,True,True
41,95323,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34,39807,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,88529,False,False,True,False,False,False,False,False,False,False,False,False,False,False
57,105341,False,False,False,True,False,False,False,False,False,False,False,False,False,False
56,51079,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,73713,True,True,False,False,True,False,False,False,False,False,False,False,False,False
46,68696,False,True,False,False,False,True,False,False,True,True,False,False,False,False
33,45814,False,True,True,False,False,False,False,False,False,False,False,False,False,False
46,61300,False,False,True,False,True,False,False,False,False,False,False,False,True,False
20,99579,False,False,True,False,False,False,False,False,False,False,False,False,False,False
38,75056,False,False,True,False,False,False,False,False,False,False,False,True,False,False
41,31792,False,False,True,False,False,False,False,False,True,False,False,False,False,False
56,43006,True,True,False,False,False,False,False,False,False,False,False,False,False,False
26,66046,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33,82184,False,True,False,False,False,False,False,False,False,False,False,False,False,False
33,69251,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,89459,False,False,True,False,True,False,False,False,False,False,False,False,False,False
45,111205,False,False,False,False,True,False,False,False,False,False,False,False,False,False
38,40543,False,False,True,True,False,False,False,False,False,False,False,False,False,False
33,66160,False,False,True,True,False,False,False,False,False,False,False,False,True,False
30,50758,True,False,True,False,False,True,True,False,False,False,True,False,False,False
58,64675,False,True,True,False,False,False,False,True,False,False,False,False,False,False
27,44953,False,False,True,False,False,False,False,False,False,True,False,True,False,False
30,79131,False,True,False,False,False,False,True,False,False,False,False,False,False,False
29,43176,False,False,True,False,False,True,False,False,False,False,True,False,False,False
39,102529,True,False,False,False,False,False,False,True,False,False,False,False,False,False
40,97952,True,False,False,True,False,True,False,False,False,False,False,True,False,False
52,103526,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21,99588,False,False,False,True,False,False,False,False,False,False,False,False,False,False
29,87939,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25,70026,False,True,False,False,False,False,False,False,False,True,False,False,False,False
24,47224,False,True,False,False,False,False,False,False,False,False,True,False,False,False
31,117819,False,True,False,False,False,False,False,False,False,False,False,False,False,False
