age,income,gender_Male,gender_Non-binary,city_Chicago,city_Dallas,city_Fort Worth,city_Houston,city_Jacksonville,city_Los Angeles,city_New York,city_Philadelphia,city_Phoenix,city_San Antonio,city_San Diego,city_San Jose
22,77453,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,118125,False,False,True,True,False,False,True,False,False,False,False,False,False,False
52,50181,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60,103620,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37,93156,False,False,False,False,False,False,True,False,False,False,False,False,False,False
51,100912,False,True,False,False,False,False,False,False,False,False,False,True,False,False
54,52838,True,False,False,False,False,False,False,False,False,False,False,False,True,False
27,99579,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,84935,True,True,False,False,False,False,False,False,False,False,False,False,False,False
58,42656,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,51805,False,False,True,False,False,False,False,False,False,True,False,False,True,False
27,32799,False,False,False,False,False,True,False,False,True,False,False,False,False,False
45,70135,True,True,False,False,True,False,False,False,False,False,False,False,False,False
24,94340,True,True,False,False,False,False,False,False,False,False,False,False,False,True
54,83005,False,False,False,True,False,False,True,False,False,False,True,False,False,False
31,73065,True,False,False,False,False,False,False,False,False,False,True,False,False,False
29,68684,True,False,False,False,False,False,False,False,False,False,False,False,False,False
41,37894,True,True,False,False,False,False,False,False,False,False,True,False,True,False
52,93956,False,True,False,True,False,False,False,False,False,False,False,False,False,False
31,100329,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22,118815,False,False,False,False,False,True,False,False,False,False,True,False,False,False
35,78147,False,True,False,False,False,False,False,False,True,False,False,False,False,False
36,101118,True,False,False,False,False,False,False,False,False,False,True,False,False,False
20,63681,False,True,False,True,False,False,False,False,False,False,False,False,False,False
25,73064,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30,102641,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24,76346,False,True,True,False,False,True,False,False,False,False,False,False,False,False
30,93201,True,False,False,False,False,False,False,False,False,False,False,False,False,False
51,56896,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,42015,False,False,False,False,False,False,False,False,False,False,False,False,True,True
34,83841,False,True,False,False,False,True,False,False,False,False,False,False,False,False
46,68780,False,True,False,False,False,False,False,False,False,False,False,False,False,False
57,84935,True,True,False,False,False,False,False,False,False,False,False,False,True,False
34,51805,False,True,False,False,False,False,False,False,False,False,False,False,False,True
42,100457,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32,65018,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30,115175,True,False,False,False,False,False,False,False,False,True,False,False,False,False
43,76090,False,True,False,False,False,False,False,False,False,False,True,False,False,False
24,70953,True,False,False,False,True,False,False,False,True,False,False,False,False,False
60,86387,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34,33379,True,True,False,True,False,False,False,False,False,False,False,False,False,False
35,94942,False,True,False,True,False,False,False,False,False,False,False,False,False,False
27,94451,False,True,False,True,False,False,False,False,False,True,False,False,True,True
51,91385,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,73687,True,True,True,False,False,False,False,False,False,False,False,False,False,False
57,91537,False,True,False,False,False,False,False,False,False,False,False,False,False,True
58,87963,True,True,False,False,False,True,False,False,False,False,False,False,False,False
56,109471,False,True,False,False,False,False,False,False,False,False,False,True,False,False
21,51079,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,83955,False,True,False,False,False,True,False,False,False,False,False,False,False,False
44,78566,False,False,False,False,False,False,True,False,False,False,False,True,False,True
58,90482,True,False,False,True,False,False,True,False,False,False,False,False,False,False
35,97715,False,True,False,False,True,False,False,False,False,False,False,False,False,False
23,92422,False,False,False,False,False,False,True,False,False,False,False,False,True,True
46,113695,False,False,False,False,False,False,False,True,False,False,False,False,False,False
43,104946,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37,79808,False,False,False,True,True,True,False,False,False,True,False,False,False,False
49,108385,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21,66046,True,False,False,False,False,True,False,False,False,False,False,False,False,False
39,112242,False,False,True,True,True,False,False,True,False,True,False,False,False,False
30,101874,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,46547,False,True,False,True,False,False,False,False,False,False,False,True,False,False
57,45814,False,False,False,False,False,False,False,False,True,False,False,False,True,False
41,102199,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,36743,True,True,False,False,True,False,False,False,False,False,False,False,False,False
43,109471,False,True,False,False,True,True,False,False,True,False,False,False,False,False
33,74424,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34,103620,False,False,False,True,False,False,False,False,False,False,False,False,False,False
29,77823,True,True,True,True,False,False,True,False,False,False,False,True,False,False
23,83955,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,101228,True,False,False,True,False,True,False,False,False,False,False,False,False,False
40,113611,False,True,False,False,False,False,False,False,False,False,False,False,False,False
46,94722,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,65509,True,True,False,False,False,False,False,True,False,False,False,False,False,False
55,118395,False,False,False,False,False,False,False,False,False,False,True,False,False,False
33,63092,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49,117177,True,False,False,False,False,False,False,True,True,False,False,False,False,False
35,89469,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,113819,False,True,False,False,False,False,False,False,False,True,False,False,False,False
57,73065,False,True,False,False,False,False,False,False,False,False,False,True,True,False
35,52280,False,True,False,False,False,False,False,False,False,False,False,False,False,False
41,103526,False,True,False,False,False,False,False,True,False,False,False,False,False,False
24,72081,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34,107278,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,70135,True,False,False,False,False,False,False,False,False,False,True,False,False,False
45,118647,False,False,False,False,True,False,False,False,True,False,False,False,False,False
48,51567,False,False,False,True,False,False,False,False,False,False,False,False,False,False
58,86207,False,False,False,False,False,False,False,False,False,False,False,False,True,False
41,49442,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26,112502,True,False,False,True,False,False,False,False,False,False,False,False,False,False
32,79986,False,False,False,True,False,False,False,False,False,False,False,False,False,False
52,77301,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,48894,False,False,False,False,True,False,False,False,False,False,False,False,False,False
44,46614,True,False,False,False,False,False,False,True,False,False,False,False,False,False
34,108301,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,88743,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32,67512,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,91669,True,True,False,True,False,False,False,False,False,False,False,False,False,False
27,113819,False,True,False,True,False,True,False,False,False,False,False,False,False,False
56,60775,True,False,False,False,False,False,False,False,False,True,False,False,False,False
37,103147,False,False,True,False,False,False,False,False,False,False,False,True,False,False
29,104946,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26,49528,False,False,False,True,False,False,True,False,False,False,False,False,False,True
37,45058,False,False,False,True,False,False,False,False,True,False,False,False,False,False
40,117404,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,46540,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26,93335,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,98937,False,True,False,False,False,False,False,False,False,True,False,False,False,False
55,56318,False,False,False,False,False,False,False,False,True,False,False,True,False,False
35,109806,True,False,False,False,False,False,False,False,False,False,True,True,False,False
59,82089,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20,49476,True,False,False,False,False,False,False,False,False,False,False,False,False,False
36,65054,True,False,False,False,False,False,False,False,False,False,False,False,False,False
29,39710,True,False,False,True,False,False,False,False,False,True,False,False,True,True
48,105248,False,False,False,False,False,False,False,False,True,True,False,True,False,False
50,68680,True,False,False,False,False,False,False,True,False,False,False,False,False,False
33,79441,True,False,False,True,False,False,False,False,False,False,False,False,False,False
22,106720,False,True,False,False,False,False,False,False,True,False,False,False,False,False
55,69599,False,True,False,False,False,False,False,False,False,False,False,False,False,False
52,49442,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,115097,True,False,False,False,False,False,False,False,False,True,False,False,False,False
46,60947,True,False,False,True,True,True,False,False,False,True,False,False,False,False
51,115841,False,True,False,False,False,False,False,False,False,False,False,False,False,False
52,91894,False,False,False,False,False,False,False,True,False,False,False,False,False,False
37,79856,False,False,False,False,False,True,False,False,False,False,False,False,False,False
36,35943,False,True,False,False,False,False,False,False,False,False,False,False,False,False
44,68696,False,False,False,False,False,False,False,False,False,True,False,False,False,False
29,38285,True,False,False,False,False,False,False,False,False,True,False,False,False,False
51,77012,True,True,False,True,False,False,False,False,False,False,False,False,False,False
28,107278,False,False,True,False,False,False,False,False,False,True,False,False,True,False
43,109806,True,False,False,False,False,False,False,True,False,False,False,False,False,False
49,68566,True,True,False,False,False,False,False,False,False,False,False,False,False,False
42,50181,True,True,False,False,False,False,False,False,False,False,False,False,False,False
26,60539,True,True,False,True,False,False,True,False,False,False,False,False,True,False
24,118815,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,36629,False,True,False,False,True,False,False,False,False,False,False,False,True,False
50,85176,True,False,False,False,False,True,False,False,False,False,False,False,False,False
60,31231,True,False,False,False,False,False,False,True,False,False,False,False,False,False
24,119873,False,False,False,False,True,False,False,False,True,False,False,True,False,False
35,99942,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34,98494,False,True,False,True,False,True,False,False,False,True,False,False,True,False
36,82098,False,False,False,False,False,False,False,False,False,False,True,False,True,False
26,36629,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,49936,True,True,False,False,False,False,False,False,False,True,False,False,False,False
50,53647,False,True,False,False,False,False,False,False,False,False,False,False,False,True
38,117026,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,90852,False,False,False,True,False,False,False,False,False,False,False,False,True,True
24,116400,False,False,False,False,False,False,False,False,False,True,False,False,True,True
41,45396,True,False,False,False,False,False,False,False,False,False,False,False,False,True
58,101228,True,False,False,False,False,True,False,False,False,False,False,False,False,False
45,118389,False,False,False,False,False,False,False,False,False,False,False,False,True,False
53,63408,True,True,False,False,False,False,False,False,False,False,False,False,False,False
24,35965,False,True,False,True,False,False,False,False,False,False,False,True,False,False
53,103526,True,True,False,True,False,False,False,False,False,False,False,False,False,False
29,55242,True,True,False,True,False,False,False,True,False,True,False,False,True,False
52,63082,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40,115097,True,True,False,True,False,False,False,False,True,False,False,False,False,False
40,67762,False,False,False,True,False,False,False,False,False,False,False,False,False,False
55,57659,True,False,False,False,False,False,True,False,False,False,False,False,False,False
42,36734,False,True,False,False,False,False,False,False,False,False,False,False,True,False
42,116159,False,True,False,True,False,False,True,True,False,False,False,False,True,False
23,101643,False,True,False,False,False,False,False,False,False,True,False,False,False,False
56,117819,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29,59466,False,False,False,False,False,False,False,False,False,False,True,False,False,False
33,102910,False,False,False,False,False,False,False,False,True,False,False,False,True,False
56,69618,True,False,True,False,False,False,False,False,False,False,False,False,False,False
21,79856,False,False,False,False,False,False,False,False,True,False,False,False,True,False
54,44953,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45,70966,False,False,False,False,False,False,True,False,False,False,False,True,False,True
21,105248,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,41970,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25,53600,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,87424,False,False,False,False,False,False,False,False,False,False,False,False,False,True
59,113606,False,True,False,False,False,False,False,False,False,False,False,False,True,False
52,63092,True,False,False,False,False,False,False,False,False,False,False,False,False,True
31,57884,True,False,False,True,False,False,True,False,False,True,False,False,False,False
38,67268,False,False,False,False,False,False,True,False,True,False,True,False,False,False
41,67762,True,True,False,False,False,False,False,False,False,False,False,False,False,False
40,118647,True,False,False,True,False,False,False,False,False,False,False,False,False,False
51,116363,False,False,False,False,False,True,False,False,False,False,False,False,False,False
42,41959,False,True,False,False,True,False,False,False,False,False,False,False,False,False
20,49476,False,False,False,False,False,False,False,False,False,True,False,True,False,False
26,115097,True,False,False,False,False,False,False,False,False,False,False,False,False,False
58,89609,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,36629,False,True,False,False,False,False,False,False,False,False,False,False,False,False
46,86387,False,True,False,False,False,False,True,False,False,False,False,False,False,False
28,109887,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30,38564,False,False,False,False,False,True,False,False,False,False,False,False,False,False
55,93335,False,True,True,False,False,False,False,False,False,False,False,False,False,False
20,89609,True,True,False,False,False,False,False,False,False,True,False,False,False,False
47,96507,False,False,False,False,False,False,True,True,False,False,False,False,False,False
60,116400,False,False,True,False,False,False,False,False,False,False,False,False,False,False
49,89609,True,True,False,True,True,False,True,False,False,False,False,False,False,False
59,94038,False,False,False,True,False,False,True,False,False,True,False,False,False,False
58,68566,True,False,False,True,False,False,False,False,False,False,False,False,False,False
49,72176,False,False,False,False,False,True,False,False,False,False,False,False,False,False
54,32068,False,True,False,False,False,False,False,False,False,False,False,False,False,True
54,68780,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,88028,True,False,False,False,False,False,False,False,False,False,False,False,False,False
53,90852,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34,116646,True,True,False,False,False,False,False,False,False,False,False,False,True,False
53,107832,False,False,False,False,False,True,False,False,False,False,False,False,False,False
50,82089,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,75236,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,48894,False,True,False,False,True,False,False,False,False,False,False,False,False,False
26,59816,True,False,False,False,False,False,False,True,False,False,False,False,False,False
42,33379,True,False,False,False,False,False,False,False,True,True,False,False,False,False
23,30336,True,False,False,False,True,False,False,False,False,False,False,False,False,False
34,54267,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,34373,True,True,False,False,False,False,False,False,False,False,False,False,True,False
45,48643,False,True,True,True,False,False,False,False,False,True,False,False,False,True
29,66208,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,78689,False,False,False,False,False,False,False,False,False,False,True,False,False,False
59,89049,False,True,False,False,True,False,False,False,False,False,False,True,False,False
40,48758,False,False,False,False,False,False,False,True,False,True,False,False,False,False
30,85723,False,False,False,True,False,False,False,False,False,False,False,True,False,False
22,118117,True,False,True,False,False,False,False,False,True,False,False,False,False,False
35,62853,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,107832,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35,89441,False,True,False,False,False,False,False,False,False,False,False,False,False,False
58,111205,False,True,False,True,False,False,False,False,False,False,False,False,False,False
41,86450,True,False,False,False,False,True,False,True,False,False,False,False,False,False
24,119928,False,True,True,True,True,True,False,True,False,False,False,False,False,True
54,91537,True,False,False,False,False,False,False,False,False,True,False,False,False,False
47,41959,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,32011,True,False,False,True,False,False,False,False,False,False,False,False,False,False
24,46299,True,True,False,False,False,False,False,False,False,False,False,False,False,True
37,113283,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45,108696,False,True,False,False,False,False,False,False,False,False,False,False,False,False
32,79808,False,False,True,False,False,False,False,False,False,False,False,False,False,False
49,85936,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29,34278,False,False,False,False,False,False,False,False,False,True,False,False,True,True
56,52962,False,True,False,False,False,False,False,False,False,False,False,False,False,False
56,101643,True,True,False,False,False,False,False,False,False,False,False,False,False,False
58,103526,False,False,False,False,False,False,False,False,False,False,True,False,False,False
45,46505,False,False,False,True,False,False,False,False,True,False,False,False,False,False
55,58183,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,88115,True,True,False,False,True,False,False,False,False,False,False,False,False,False
53,59949,True,False,False,False,False,False,True,False,False,True,False,False,False,False
57,109569,False,False,False,False,False,False,False,False,False,True,False,False,False,False
57,69210,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,62530,False,False,False,True,False,True,False,False,False,False,False,False,False,False
54,44184,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,41959,False,True,False,False,False,False,False,False,False,True,False,False,False,False
49,92746,True,False,False,False,False,False,False,False,False,False,False,False,False,False
41,38992,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,95338,True,True,False,False,False,False,False,False,False,False,False,False,False,False
46,38330,False,True,False,False,False,False,False,False,False,False,False,False,False,False
46,34018,True,False,True,False,False,False,False,False,False,False,False,False,False,False
40,60647,False,False,False,False,True,False,False,False,False,False,False,False,False,False
52,73065,False,False,False,False,False,True,False,False,False,False,False,False,False,False
60,52782,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37,69599,True,False,False,False,False,False,True,False,False,False,False,False,False,False
58,69824,False,True,False,False,False,False,False,True,False,False,False,False,False,False
44,79856,False,False,False,True,True,False,True,False,False,False,False,False,False,False
55,33441,False,False,False,True,False,False,False,False,False,False,False,False,False,False
53,109822,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32,62850,True,False,False,False,False,False,False,False,False,False,True,False,False,False
58,101987,False,True,False,False,False,False,False,False,False,False,False,False,False,False
51,43069,True,False,False,False,False,False,False,False,True,True,False,False,False,False
59,38968,False,False,True,True,False,False,True,False,False,False,False,False,False,False
35,115175,False,True,False,False,False,False,False,False,False,False,False,False,False,False
56,33794,False,True,False,True,False,False,False,False,False,False,False,False,False,False
40,38799,False,False,False,True,False,False,False,False,False,False,False,False,False,False
34,116846,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,89469,False,True,False,False,True,False,False,False,False,False,False,False,True,False
51,39359,True,False,False,False,False,False,False,False,False,False,False,False,False,True
25,44408,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,90443,True,False,False,False,True,False,False,False,False,False,False,False,False,False
34,84008,True,True,False,False,False,False,False,False,False,False,False,False,False,False
40,73687,False,False,False,False,False,False,False,False,False,False,True,False,False,False
60,42735,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,53021,True,False,False,False,False,False,False,False,False,False,False,False,False,False
27,102140,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,111973,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,89510,True,False,False,False,False,False,True,False,False,False,False,False,False,False
42,37861,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20,62853,True,False,False,False,False,False,False,False,False,False,False,False,False,False
28,113819,False,False,False,False,True,False,False,False,False,False,False,False,False,False
54,62007,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22,31792,True,False,False,False,False,True,True,False,False,False,False,False,False,False
22,44896,False,True,False,False,False,False,False,False,True,False,False,False,False,True
54,105248,False,True,False,False,False,False,False,True,False,False,False,False,False,False
58,108301,False,False,False,False,False,False,False,True,False,False,False,True,False,False
33,66342,False,True,False,False,False,False,False,False,True,False,False,False,False,False
35,116275,False,True,False,False,False,True,False,True,False,False,False,False,False,False
59,106435,False,False,False,False,False,False,False,False,False,False,False,False,False,True
52,95597,False,True,False,False,True,False,False,False,False,False,False,False,False,False
59,33441,True,True,False,False,False,False,False,False,False,False,False,False,False,False
50,82488,False,True,False,True,False,False,False,False,False,False,False,False,False,False
55,94451,True,True,False,False,False,False,False,False,False,False,False,True,False,False
42,50232,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,96616,True,True,False,False,False,False,False,False,False,False,True,False,False,False
46,61186,False,False,False,False,False,False,False,True,False,False,False,True,False,False
37,59643,True,False,False,False,False,True,False,False,False,False,False,True,False,False
32,65720,True,False,False,False,False,False,False,False,False,False,False,False,False,False
49,101643,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,31607,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,102768,False,False,False,True,False,False,False,False,True,False,False,False,False,False
37,84165,False,False,False,False,False,False,False,False,True,False,True,False,False,False
43,88529,True,False,False,False,True,False,False,False,False,False,False,False,False,False
25,91592,True,False,False,False,False,False,False,False,False,True,False,False,True,False
40,111381,False,False,False,False,False,False,True,False,False,False,False,False,False,False
41,51567,True,False,False,False,False,False,False,True,True,False,False,False,False,False
26,50253,False,False,True,False,False,False,False,False,False,True,False,False,False,False
52,62530,False,False,False,False,False,False,False,False,False,True,False,False,False,False
46,101643,False,False,False,False,False,False,True,False,False,False,False,False,False,False
46,35273,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30,99579,True,False,False,False,False,False,False,False,False,False,False,False,False,False
41,105965,False,True,False,False,False,False,False,False,False,True,False,False,False,False
45,60005,False,False,False,True,False,False,False,False,False,False,False,False,False,False
28,92031,True,False,False,False,False,False,False,True,False,False,False,False,False,False
26,38799,False,True,False,False,False,True,False,False,False,False,False,False,False,False
60,63408,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37,34018,False,False,False,False,False,False,False,True,False,False,False,False,False,False
41,118452,False,False,False,True,True,False,False,False,False,False,False,True,True,False
33,118815,True,True,False,False,False,False,False,False,False,False,False,False,False,False
33,92781,False,True,False,False,True,False,False,False,False,False,False,False,False,False
24,49080,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60,113202,False,True,True,False,False,False,False,False,False,False,False,False,False,False
49,70730,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,109129,False,False,False,False,False,False,False,False,False,False,False,False,False,False
